Participant,Trial,Word Number,Match,Reaction Time (ms),Accuracy,Accuaracy in #,,Participant + trial,Mean of RT,,Mean of total RT,Mean of accuracy
P4,3,6,FALSE,822,TRUE,1,,,,,
P4,3,7,FALSE,730,TRUE,1,,,,,
P4,3,8,FALSE,770,TRUE,1,,,,,
P4,3,9,FALSE,835,TRUE,1,,,,,
P4,3,10,FALSE,1102,TRUE,1,,,,,
P5,1,1,TRUE,1015,TRUE,1,,,,,
P5,1,2,TRUE,920,TRUE,1,,,,,
P5,1,3,TRUE,1192,TRUE,1,,,,,
P5,1,4,TRUE,839,TRUE,1,,,,,
P5,1,5,TRUE,717,TRUE,1,,,,,
P5,1,6,FALSE,1244,TRUE,1,,,,,
P5,1,7,FALSE,1029,FALSE,0,,,,,
P5,1,8,TRUE,1358,TRUE,1,,,,,
P5,1,9,FALSE,1244,TRUE,1,,,,,
P5,1,10,TRUE,976,TRUE,1,,,,,
P5,2,1,FALSE,894,TRUE,1,,,,,
P5,2,2,FALSE,866,TRUE,1,,,,,
P5,2,3,FALSE,842,TRUE,1,,,,,
P5,2,4,FALSE,831,TRUE,1,,,,,
P5,2,5,TRUE,584,TRUE,1,,,,,
P5,2,6,FALSE,688,TRUE,1,,,,,
P5,2,7,FALSE,1370,TRUE,1,,,,,
P5,2,8,FALSE,846,TRUE,1,,,,,
P5,2,9,TRUE,611,TRUE,1,,,,,
P5,2,10,TRUE,645,TRUE,1,,,,,
P5,3,1,TRUE,777,TRUE,1,,,,,
P5,3,2,FALSE,1001,TRUE,1,,,,,
P5,3,3,FALSE,756,TRUE,1,,,,,
P5,3,4,FALSE,782,TRUE,1,,,,,
P5,3,5,FALSE,1039,TRUE,1,,,,,
P5,3,6,FALSE,1008,TRUE,1,,,,,
P5,3,7,FALSE,845,TRUE,1,,,,,
P5,3,8,TRUE,918,TRUE,1,,,,,
P5,3,9,FALSE,764,TRUE,1,,,,,
P5,3,10,FALSE,664,TRUE,1,,,,,
P6,1,1,FALSE,803,FALSE,0,,,,,
P6,1,2,FALSE,839,FALSE,0,,,,,
P6,1,3,FALSE,664,FALSE,0,,,,,
P6,1,4,TRUE,645,TRUE,1,,,,,
P6,1,5,FALSE,831,FALSE,0,,,,,
P6,1,6,FALSE,624,FALSE,0,,,,,
P6,1,7,FALSE,727,FALSE,0,,,,,
P6,1,8,FALSE,684,FALSE,0,,,,,
P6,1,9,FALSE,704,FALSE,0,,,,,
P6,1,10,FALSE,593,FALSE,0,,,,,
P6,2,1,TRUE,557,TRUE,1,,,,,
P6,2,2,FALSE,583,FALSE,0,,,,,
